,latitude,longitude,mean_temp,annual_prcp
108,32.9333,-96.45,19.242532251088043,43005.0
109,30.0675,-95.5561,20.838143825314557,297564.0
110,31.8983,-98.6033,19.281198040612473,680087.0
111,30.95,-95.3833,20.16145799935163,74593.0
112,27.8,-97.4,22.227463790235905,238172.0
113,31.6,-102.9,18.845642642198104,10122.0
114,31.4539,-100.4933,17.88583137141047,151181.0
115,28.6167,-96.6333,21.73227496066738,591404.0
116,29.2833,-98.05,22.873293826454564,41840.0
117,30.1383,-104.6822,19.76404738214139,211299.0
118,32.7744,-96.8214,17.638717473078263,134496.0
119,32.9264,-99.2342,17.639787449346525,176341.0
120,29.3364,-99.1386,20.821055383296102,725243.0
121,28.9122,-98.5425,19.216130094708138,452743.0
122,26.565,-98.1236,23.16747844349254,416437.0
123,29.6692,-94.4383,20.914021527080166,
124,30.9667,-100.7,16.804892242747183,113024.0
125,31.6833,-103.6,17.97685452275056,57125.0
126,32.7833,-98.2667,18.917073567708332,10483.0
127,29.36,-99.1742,20.597844783946165,284769.0
128,31.1,-97.4833,18.95995385800049,340514.0
129,31.35,-96.15,19.290284701601216,405776.0
130,32.7167,-95.3667,17.470646072793073,368000.0
131,31.9833,-99.6167,21.662109375,158105.0
132,31.7356,-102.5897,18.03912761692603,178664.0
133,26.2656,-97.8714,23.630622670576788,185839.0
134,30.3703,-103.7808,17.682206527372543,44190.0
135,30.4144,-97.7664,19.757140165530377,146954.0
136,33.2333,-97.1333,18.915427327228098,120700.0
137,26.3233,-98.3233,24.008855730836217,117160.0
138,28.9167,-96.4667,20.64375337251314,198607.0
139,31.1331,-102.2217,19.223505216658516,304567.0
140,32.7667,-96.6,19.60224726679805,7215.0
141,32.2167,-101.5167,17.674808187583057,74975.0
142,31.5,-106.15,16.776123138778114,70864.0
143,29.85,-103.75,17.74048337507476,52962.0
144,27.8381,-97.0592,22.615154174958622,296013.0
145,30.3642,-97.37,20.3721881845486,519325.0
146,35.75,-102.1833,,37323.0
147,26.2981,-98.1575,23.826709188676777,82998.0
148,30.8333,-100.5833,17.675267872542257,41300.0
149,31.0167,-93.7167,19.819298439435386,206435.0
150,33.1244,-94.1661,18.147310267327963,862123.0
151,30.75,-98.4167,19.450148764481163,125964.0
152,32.9,-102.4167,10.51852318548387,189015.0
153,28.3667,-98.1167,22.500111488948065,
154,31.7089,-98.115,18.011109739067752,394344.0
155,31.6,-94.65,18.749159948035647,864843.0
156,32.2667,-94.9833,31.201360887096776,498896.0
157,30.3367,-96.5403,19.811761543325463,548205.0
158,31.3167,-94.2833,18.446300474826717,413425.0
159,35.5333,-100.9667,14.108020652259798,189772.0
160,28.9797,-95.975,20.957813796128754,966070.0
161,31.8614,-95.2619,18.919547947331846,1317105.0
162,26.3333,-98.0167,16.65340909090909,130921.0
163,32.8667,-97.0167,18.591018007701997,64457.0
164,29.6603,-103.1736,19.94326853924487,100313.0
165,31.4667,-100.4833,18.10124605125443,113459.0
166,33.8833,-101.85,24.716481854838708,22601.0
167,26.5547,-99.1356,24.379009386815063,
168,32.6258,-101.1503,8.5966796875,376107.0
169,26.7,-98.2333,23.958853693373047,33500.0
170,31.0522,-98.5003,19.436671761203485,
171,35.1867,-102.0797,13.419680382237798,97589.0
172,33.6517,-101.245,15.540945385571096,680969.0
173,26.2167,-98.4,23.344245140020796,412937.0
174,29.9075,-96.86,20.732017130418704,
175,31.6219,-102.8072,18.895133139303535,63657.0
176,30.0969,-94.0997,20.854431344409505,1676118.0
177,32.7056,-94.7889,18.27427774468475,160017.0
178,29.4167,-98.3333,19.68913772505552,27439.0
179,31.4072,-93.7842,19.510636625316238,250094.0
180,31.5061,-99.6594,19.72673035109868,
181,30.7358,-99.1861,19.602881479923784,
182,32.7572,-97.0736,18.848438993776362,723740.0
183,27.4392,-98.8358,22.888259503865978,45511.0
184,28.4658,-98.3539,22.146211361367655,276309.0
185,32.7667,-96.7833,17.583852077174832,38271.0
186,31.8347,-105.9608,15.821077043993652,64276.0
187,33.9333,-98.6167,27.211255944293477,61960.0
188,32.1,-100.3,18.889436848958333,16522.0
189,30.5525,-104.6467,18.49117387119646,302092.0
190,30.0211,-95.7069,19.28166302849265,827909.0
191,26.4,-97.8,20.445909720493027,7872.0
192,26.0619,-97.8997,23.374943958264936,601549.0
193,26.565,-98.1203,23.29849528375073,65672.0
194,31.9433,-102.1889,17.74031993415265,332088.0
195,31.2,-101.4625,17.663036397502168,244562.0
196,33.6167,-100.8333,16.79809950330768,97220.0
197,34.8172,-102.4003,13.889694636430075,414581.0
198,33.4667,-94.4667,16.61369728330034,72600.0
199,33.3658,-97.0122,17.545658214591487,807503.0
200,31.3833,-95.1333,19.78889595566282,39684.0
201,27.5333,-99.4667,23.495343805588735,87185.0
202,30.0689,-94.2928,20.306492447097785,861120.0
203,31.35,-93.8333,18.504138515535235,314534.0
204,31.9844,-98.0311,18.647815234713665,764594.0
205,30.2333,-97.6833,19.430615623483476,124003.0
206,29.61,-100.4519,19.94704026031994,233361.0
207,29.7333,-94.9667,20.573236908783784,427579.0
208,32.9867,-97.3722,18.922161063762626,34560.0
209,32.4669,-101.0683,17.1170456293061,9133.0
210,27.8919,-97.3392,22.03630942486702,29893.0
211,32.9667,-97.6667,17.262205711801016,169242.0
212,28.3081,-96.8047,21.394041153509903,421977.0
213,30.7189,-97.3211,19.83841436782061,347629.0
214,29.4333,-95.0167,21.1843780757874,15464.0
215,29.9175,-96.8769,20.740105989576346,986226.0
216,32.0186,-102.0258,17.992806955016277,383226.0
217,32.7483,-97.77,17.678089885482063,978152.0
218,29.25,-95.55,21.016579624836343,168981.0
219,32.9733,-97.3181,18.86660970234305,207595.0
220,32.3139,-97.4061,18.918761673088706,967859.0
221,32.6406,-96.9747,19.083239140113687,370407.0
222,29.8097,-101.5603,20.898071023001002,259285.0
223,36.1333,-100.5333,,17664.0
224,29.56,-104.3728,21.09637911235867,14190.0
225,32.4317,-99.6325,18.091930129765217,140142.0
226,30.9844,-103.7403,18.10352385846018,315417.0
227,31.0,-94.95,19.38176351259237,95194.0
228,33.985,-101.3339,15.025591197519407,404123.0
229,28.6617,-97.385,21.85589018578359,869770.0
230,31.0736,-96.9789,19.791805748866942,374887.0
231,26.0814,-97.1033,23.608785391528624,146918.0
232,31.0667,-97.8333,20.104218387660833,134232.0
233,31.4,-100.4,19.505101149644307,43855.0
234,31.6728,-102.4133,18.29788338531059,49651.0
235,33.6667,-98.7833,17.690008159975392,101438.0
236,27.5683,-99.4983,23.412109589608157,306857.0
237,30.7053,-104.0233,14.49904711349752,423854.0
238,32.4667,-98.7,18.019051584035147,226176.0
239,29.3486,-103.595,21.46983205360824,44507.0
240,30.5661,-98.0389,19.881114698343847,
241,28.9069,-97.8756,21.15201606023732,640542.0
242,36.2833,-100.35,14.955155874399038,11260.0
243,28.8614,-96.9303,21.468403815828445,642904.0
244,29.7878,-94.6342,20.189463481182823,1351194.0
245,32.0161,-97.1094,18.99996529921254,1062485.0
246,33.2064,-98.1689,18.244459999161755,621187.0
