Station,Year,region,PC1_tmax,PC2_tmax,PC3_tmax
USC00411694,2006,Panhandle,-2.0598267584417584,-5.2584595734812964,1.2497928749542382
USC00411694,2007,Panhandle,-11.182681457343435,2.6135167586496593,-2.8923401757453036
USC00411694,2008,Panhandle,-5.089919200802697,-2.5716816852947915,1.4754980588630957
USC00411694,2009,Panhandle,-6.4650066599642315,-3.3398471962804592,5.055121482127856
USC00411694,2010,Panhandle,-10.469278366452315,0.19108991756821325,-6.589564363295715
USC00411694,2011,Panhandle,-4.256364094357096,-11.665880489469025,-4.257733014740623
USC00411694,2012,Panhandle,-1.277126332202016,-3.6733040728061255,-1.7521310078493997
USC00411694,2013,Panhandle,-9.386103100945519,-3.692516658100139,-0.8770367911199557
USC00411694,2014,Panhandle,-9.139637313331264,-1.7798377462157262,-3.3437854824806834
USC00411694,2015,Panhandle,-6.850882336538717,0.2978434356950359,-3.5037720698222046
USC00411694,2016,Panhandle,-3.4642527996263652,-1.0436879447524277,0.5649618179677489
USC00411694,2017,Panhandle,-2.6052673632632377,-1.0860484079487094,3.240914397800257
USC00411694,2018,Panhandle,-5.649040322471151,-7.455687421407774,0.014344869215392464
USC00411694,2019,Panhandle,-7.913193055558921,-1.7943980932203942,-4.481824242016444
USC00411694,2020,Panhandle,-3.7285197996451274,-3.3734635353987628,-3.152038283184318
USC00411694,2021,Panhandle,-4.974766191167291,4.550999693407142,-10.319736314366985
USC00411715,1980,West,-8.717172826091584,1.3785085433653421,7.269530427705742
USC00411715,1981,West,-10.500894661096282,7.752845030731457,5.617963675965349
USC00411715,1982,West,-7.123896212123029,4.361466407091811,6.426430908047497
USC00411715,1983,West,-9.63085514209213,4.655195450052432,3.2012362332961395
USC00411715,1986,West,-9.320180822181399,3.868075877605584,10.574007875430148
USC00411715,1987,West,-12.081784039507127,9.325465971591559,5.763724305292989
USC00411715,1988,West,-9.042520914848595,8.557545041998601,7.166768369490036
USC00411715,1989,West,-5.229293410392003,2.6678426438878944,7.664977923228168
USC00411715,1990,West,-7.911087126536273,6.018991692554724,9.20948142569442
USC00411715,1991,West,-10.805696886821465,5.5259403666943285,9.400215930375733
USC00411715,1992,West,-14.108469637976064,6.981861107157886,3.0852133164765867
USC00411715,1993,West,-10.008390695349348,5.462797892782312,7.46813926344155
USC00411715,1994,West,-6.6492521852227355,4.887998699627325,5.6505974977059665
USC00411715,1995,West,-4.951909670069824,7.5044068701554,5.2982444074878785
USC00411715,1996,West,-5.869091320294302,5.401592711729542,9.948443758025373
USC00411715,1997,West,-11.976216385480555,5.4675651775546825,6.199396738978468
USC00411715,1998,West,-6.211634543206259,4.681222092592854,5.758995312540595
USC00411715,1999,West,-5.7233362535901335,4.948880615412222,9.92674710522116
USC00411715,2000,West,-6.166826581126955,1.7404874228178855,10.23924174425699
USC00411715,2001,West,-8.686149948138507,3.7176095969866836,5.391699000483985
USC00411715,2002,West,-9.534250060227052,3.859429957591388,6.515992498258786
USC00411715,2004,West,-12.238367853059998,5.19086284515965,7.906343324166805
USC00411715,2005,West,-8.104800758505775,5.761436100189229,4.410551406033825
USC00411715,2008,West,-8.07114430841689,6.943818997334315,9.771098955756791
USC00411715,2010,West,-9.801201749342496,7.264971831301409,2.359265900640221
USC00411715,2011,West,-3.159300490832635,-0.6563643965213828,3.9379947319130864
USC00411715,2012,West,-3.371075975991616,5.670695136100122,4.898896077660883
USC00411715,2013,West,-9.251431589753508,3.824822725119674,6.727725691729983
USC00411715,2014,West,-6.7630919980540085,4.115109196885307,8.137463660689274
USC00411715,2015,West,-7.603382079854782,5.793249590045868,3.53075700703063
USC00411715,2016,West,-6.18153383464994,6.221158647175706,7.140627502082825
USC00411715,2017,West,-2.576028117493081,5.387549760704005,8.706858502630894
USC00411715,2018,West,-6.4774277479575915,0.882890063954477,10.44558630738453
USC00411715,2019,West,-5.309612049844432,2.7795646644875376,5.290412665142096
USC00411715,2020,West,-3.80638649563528,2.684739105441352,4.011141185881812
USC00411715,2021,West,-4.4271496539695505,9.174970646259812,4.00963768093375
USC00411720,1984,Central,10.603742693351322,-0.915344027466304,-2.26168392498262
USC00411720,1987,Central,8.292971041052297,1.4562315999295592,-2.9972411152478458
USC00411720,1990,Central,12.692503579005688,-0.020345091596063014,-0.2529870781033665
USC00411720,1991,Central,9.03979391138543,-0.8278233223781797,-1.790386176622043
USC00411720,1992,Central,6.989622075302293,2.437234192629404,-1.4925547046403906
USC00411720,1993,Central,8.290901210873955,1.1955959847523445,-3.245707121924447
USC00411720,1994,Central,10.995441331956243,0.13731400641571412,-2.154334134565751
USC00411720,1995,Central,11.774168106926126,-2.0560475813866006,-1.522046563664965
USC00411720,1996,Central,14.422896723966488,-2.016650492248168,-1.3917357338637686
USC00411720,1997,Central,6.447499440004577,-0.734844495071016,-2.858884999649412
USC00411720,1998,Central,11.650881096956937,-3.826826872252255,0.637079889887076
USC00411720,1999,Central,14.21841992992519,1.9848919282214794,2.4895727045961635
USC00411720,2000,Central,11.913586078313543,-5.2766036855510166,3.269662278728571
USC00411720,2001,Central,7.680534782105298,-1.919852780981131,-1.3421988147638473
USC00411720,2002,Central,7.65931632673356,-0.02757202789975821,1.7875804417729242
USC00411720,2004,Central,6.155413818258083,3.9772440782151293,-0.5147116519225463
USC00411720,2005,Central,10.476439318307314,1.126317720659415,-3.4848404328938187
USC00411720,2006,Central,14.59041863041449,-1.9810208748607252,1.9891788253568485
USC00411720,2007,Central,4.219321444716826,7.979571535844805,-0.2511236904688374
USC00411720,2008,Central,12.239457360856377,1.4353040471958707,3.0637756659913222
USC00411720,2009,Central,11.032308139459673,-7.554424154240316,4.40681550642655
USC00411720,2010,Central,4.424746862830489,3.599972359035206,-3.647823882929252
USC00411720,2011,Central,10.379523759508118,-3.7013177539887394,-2.1789711727921386
USC00411720,2012,Central,10.796635648160233,1.4342453595044447,-1.6617762214652174
USC00411720,2013,Central,7.098121770058256,-1.0034974480449748,2.083429097798863
USC00411720,2014,Central,5.4149128808123805,-0.21409078243410562,-2.031012606940841
USC00411720,2015,Central,4.430490311905189,3.799390542885064,-3.9944820543155686
USC00411720,2016,Central,10.28852028180799,1.1373920444462655,1.3274341315570126
USC00411720,2017,Central,13.014642484417152,-1.3586164578726425,4.138041305326155
USC00411720,2018,Central,6.377149198086897,-3.0497413063390866,1.1130098991148856
USC00411720,2019,Central,5.292644147872707,0.7638048991363178,-2.980352628487047
USC00411720,2020,Central,9.672040256358173,2.1578539152849814,0.6303669068524229
USC00411720,2021,Central,6.633439432817951,7.512141843338686,-2.5514892443741246
USC00411772,1980,Central,-7.61927636578109,-2.011803158159843,-3.494053833058132
USC00411772,1981,Central,-7.898147152896925,0.9407049317084955,1.2396923816984469
USC00411772,1982,Central,-12.870857806063512,0.9325941442977665,1.8421375941622813
USC00411772,1983,Central,-11.442994202546714,-1.4058812245718926,-0.9034230050078662
USC00411772,1984,Central,-7.460197134953205,2.5088084649006177,0.4581630692743772
USC00411772,1985,Central,-9.83523684737159,-0.6284352865199594,-3.1628267827549053
USC00411772,1986,Central,-8.738693217414678,-0.9913745840173931,3.694689685595602
USC00411772,1987,Central,-6.845010969494936,-1.7258905563506488,-0.6372279258355036
USC00411772,1988,Central,-8.516845690312508,0.0051476756094714915,-1.9143162090772279
USC00411772,1989,Central,-11.666861780342032,2.9662734335245844,0.9694062995967982
USC00411772,1990,Central,-6.53452305226979,1.0407521332898497,2.3802117814143173
USC00411772,1991,Central,-9.875175703829711,0.16201567935564753,1.8028193561509767
USC00411772,1993,Central,-13.392759820837504,-0.26501291005435235,-1.054650873505821
USC00411772,1994,Central,-10.530598830656416,2.597135301895939,0.7869135460882362
USC00411772,1995,Central,-9.332240099069367,0.7666043849396473,1.5186694519121602
USC00411772,1996,Central,-9.138385999903676,2.21307266369071,4.197173398723713
USC00411772,1997,Central,-13.615641873124872,0.21008897817970507,0.9444640207843307
USC00411772,1998,Central,-5.786833882609656,-4.002990952762218,-4.349078005014547
USC00411772,1999,Central,-1.3876966355440317,2.072012739182675,-0.7779949446541607
USC00411772,2000,Central,-6.461834701623573,-4.94799802483282,2.9301847839517343
USC00411772,2001,Central,-8.964471220811163,1.5278496443364915,-0.9150507352203405
USC00411772,2002,Central,-10.468405810833616,0.15296543814639563,-0.625795260929479
USC00411772,2003,Central,-8.385552564037624,2.232863302151614,-2.4229706073393658
USC00411772,2004,Central,-8.966822211468482,3.5251319352397843,-0.4973986708419531
USC00411772,2005,Central,-5.338776644672109,0.35252565081212595,-2.8744124785537863
USC00411772,2006,Central,-4.256656074868758,-1.5119218297514934,-0.3209761812413987
USC00411772,2009,Central,-8.977548565664193,-0.7440092617222547,6.316606937582275
USC00411778,1980,Panhandle,-14.831373715470427,-1.2803776567117282,-3.296230176582533
USC00411778,1981,Panhandle,-10.65555281749117,-0.8750853994064371,1.4718083777045123
USC00411778,1982,Panhandle,-14.590462519817265,-1.0476477098181434,-0.4930397538714999
USC00411778,1984,Panhandle,-17.22483971286286,-0.3172510606409986,2.2133372111759435
USC00411778,1985,Panhandle,-18.356361594831988,-3.6161968741679686,-0.8355544380656426
USC00411778,1986,Panhandle,-12.959425855675256,-2.8288217024318243,5.55931503613672
USC00411778,1987,Panhandle,-17.727532824969202,0.7469151127899636,1.5859687050837508
USC00411778,1989,Panhandle,-14.39807530719284,1.3612353979055385,1.1147016171292918
USC00411778,1990,Panhandle,-15.018946950739938,-0.4009641276489546,2.319737332205392
USC00411778,1991,Panhandle,-17.19534121474721,-0.9819087092500638,7.228596139720516
USC00411778,1992,Panhandle,-18.560405299166156,1.6359292319668697,6.269990897307988
USC00411778,1993,Panhandle,-20.458466756396987,1.0523321206744498,-1.0648714993150463
USC00411778,1994,Panhandle,-14.182128434563182,0.9020589375866521,-0.8772434073523669
USC00411778,1995,Panhandle,-14.817621708577839,4.098872337674152,3.044651175152776
USC00411778,1996,Panhandle,-13.779421613260475,-0.21000039705667461,4.529510303614877
USC00411778,1997,Panhandle,-21.907000129813625,0.05200467999549829,2.5478838570401905
USC00411778,1998,Panhandle,-15.066062517695805,-2.456112058423358,-2.0657212220316197
USC00411778,1999,Panhandle,-12.286713286042357,4.348834464392461,3.979107300906186
USC00411800,1980,Central,2.595711010961537,-4.990851462337645,-4.744656457939328
USC00411800,1981,Central,0.33043136068947376,-0.7062527513240937,-1.1109953719338819
USC00411800,1982,Central,-0.7768633473729523,-1.2027025889246161,-3.1437154825953897
USC00411800,1983,Central,-4.350310039558053,-3.0474939731969073,-1.1146666508842173
USC00411800,1984,Central,2.010657483460946,-3.5918286485395967,-1.2592624285203797
USC00411800,1985,Central,-1.8645833662083646,-3.6878574271112043,-4.265720589996235
USC00411800,1986,Central,1.1417575786245635,-3.563406109288195,3.1344186086609227
USC00411800,1987,Central,-0.5507102516839097,-1.275993095873801,-1.8222560327105697
USC00411800,1988,Central,1.2787178238975372,-1.0863198252907011,-4.507317368001388
USC00411800,1989,Central,-2.2122673167940548,0.3492995816481397,-0.9015727575390642
USC00411800,1990,Central,2.06740610141523,-1.4213484016989,1.485454384438377
USC00411800,1991,Central,-1.9110793705087588,-1.073012604674929,2.023473656855039
USC00411800,1992,Central,-1.6670628888755914,0.55212078579153,0.8185297792328896
USC00411800,1993,Central,-4.792520515605645,-1.9374517562880627,-2.246228950995736
USC00411800,1994,Central,-1.3063364782457114,-1.9328135866918998,-1.3103805932734645
USC00411800,1995,Central,-0.2534758941814914,0.9857736274986735,-0.031130753502004893
USC00411800,1996,Central,2.513091621525618,-1.58474529970173,2.3767441431003995
USC00411800,1997,Central,-3.7535886125996285,-1.3541028718763854,-1.3603566483125604
USC00411800,1998,Central,0.6357266979225216,-5.262186212837996,-2.0006623326263266
USC00411800,1999,Central,5.04976856327383,0.6867898470424834,-0.8491689880406383
USC00411800,2000,Central,0.2403349839354263,-6.351231870867942,4.110305429401102
USC00411800,2001,Central,-2.714911010822803,-1.1014788105124609,-2.1844755915950245
USC00411800,2002,Central,-2.468196885080701,-0.48957459747538934,0.7411738981949156
USC00411800,2003,Central,-1.895753210031046,1.3173542254666302,-2.602920946337605
USC00411800,2004,Central,-1.2919487631317708,1.7674310789320273,-1.4515120116436648
USC00411800,2005,Central,1.6269509329989944,0.30495465192650784,-2.7897689794188665
USC00411800,2006,Central,4.765757361290042,-2.700704440681605,-1.4497298843284128
USC00411800,2007,Central,-3.0288372051127084,3.6346871502492633,-2.1651416788565996
USC00411800,2008,Central,0.6606596451301385,-1.3274259873278211,-0.13570900150983078
USC00411800,2010,Central,-3.213718155808479,-0.44149555992441236,-8.045285333262832
USC00411800,2011,Central,0.7539848893923562,-7.643642498545226,-4.656090907870279
USC00411800,2012,Central,2.320873163407043,-0.22902547641181314,-1.1607293684131434
USC00411800,2013,Central,-5.094077737274915,-1.8389446232143172,1.2035820995975541
USC00411800,2014,Central,-5.794428967519096,1.0696514630517768,-2.1865025874926616
USC00411800,2015,Central,-5.3567436266806965,2.2823541984005544,-5.350293896707555
USC00411800,2016,Central,-1.0769006930597556,1.803944485424104,0.9290190253149504
USC00411800,2017,Central,1.461148153532406,1.000647126191538,3.524950402803004
USC00411800,2018,Central,-5.071190630241972,-5.023129473027602,-1.2136722001762408
USC00411800,2019,Central,-4.933728601962244,1.1340136878250036,-3.073143250709677
USC00411800,2020,Central,-0.4061930186385183,0.9669609409845066,-0.018435712858980935
USC00411800,2021,Central,-2.236104830701251,6.916561506560409,-5.384815175566786
USC00411810,1980,Central,-0.8548158718159158,-0.8890094392768404,-1.377137991443746
USC00411810,1981,Central,-0.06682281766677534,3.125804450929941,1.147866702019698
USC00411810,1982,Central,-0.9351701488489539,2.2651116637224007,-0.7500218655017861
USC00411810,1983,Central,-4.821915629056534,2.9177015267729445,3.051702314786109
USC00411810,1984,Central,0.22076939794091288,4.25599955924973,0.18113886237615873
USC00411810,1985,Central,-2.3337410368097835,0.1450654431947953,-1.9015986610135798
USC00411810,1986,Central,-0.6207668472086851,0.9511209078152518,6.4323220289740455
USC00411810,1987,Central,-1.4471238688730637,3.47156759955498,1.146711307644189
USC00411810,1988,Central,-2.4652440351173652,4.226192383171849,-1.7845171860954068
USC00411810,1989,Central,-3.7654413046160755,2.3721800097838823,1.988101798807545
USC00411810,1990,Central,3.188382930553743,1.4403869202821298,1.7451004177719156
USC00411810,1991,Central,-1.4602073721571998,2.048870134898614,2.075324187951182
USC00411810,1992,Central,-1.2468705446692923,3.3156272118327976,2.649726752176818
USC00411810,1993,Central,-2.110664038467192,2.1478505148534666,0.5640920387994228
USC00411810,1994,Central,-0.037473292244158074,3.032322630062552,0.6238074929281012
USC00411810,1995,Central,1.4349078549726073,2.4549381229205522,1.655834710305193
USC00411810,1996,Central,1.0283857073427924,0.3281473486125819,1.5806238236710968
USC00411810,1997,Central,-3.5519890470894637,0.08770568951941016,1.2577802559134383
USC00411810,1998,Central,2.972636549355556,-2.0331798024127536,-0.3809630207847974
USC00411810,1999,Central,6.371619121442848,3.0607945645957386,2.6886512957770847
USC00411810,2000,Central,3.529933575279017,-4.409333199732146,3.456109393266633
USC00411810,2001,Central,-0.23926709322374506,3.201499318534246,1.4665986227356314
USC00411810,2002,Central,-1.3756204140524346,1.7180674305646164,3.0079871313787514
USC00411810,2003,Central,-1.518885644411455,3.504700752118346,0.23023869578966583
USC00411810,2004,Central,-1.3081680440147068,3.6951715370158524,0.21715395215458955
USC00411810,2005,Central,1.4052863772808308,2.2604499320582434,-0.3556095364168286
USC00411810,2006,Central,3.3568119036994375,1.7996928811369202,2.1092435594723824
USC00411810,2007,Central,-0.42194198583301556,6.004363119844687,-0.43596738085103937
USC00411810,2008,Central,1.553757310854138,2.756979969421991,3.380212111411332
USC00411810,2009,Central,1.3497992964106942,-0.8338528181493317,4.789987603722523
USC00411810,2010,Central,1.0222524452081672,2.4441612436632596,-1.2187708206336438
USC00411810,2011,Central,6.637712153075199,-3.227904635198506,-2.471603521013563
USC00411810,2012,Central,6.914098649562348,3.1445306175853887,2.9430457182628977
USC00411810,2013,Central,0.5944757483713943,-0.06790960755901665,2.990299256230429
USC00411810,2014,Central,-3.3374522841632057,3.513172711404458,1.5131541008084284
USC00411810,2015,Central,-0.8068573481396442,3.596841084595056,-0.9775515785367901
USC00411810,2016,Central,3.614723046608688,4.195970781391971,2.9131357846000157
USC00411870,1980,Central,-0.4298512436363211,-1.346700924945928,-2.3815136451701093
USC00411870,1981,Central,0.003516027859461701,3.2410596243311716,-0.16627469184848565
USC00411870,1982,Central,-0.18142859832914837,1.8564019578410438,-1.601154137054472
USC00411870,1983,Central,-4.369568523015687,2.730435222817455,1.4805831374076774
USC00411870,1984,Central,0.908303094863399,4.239503680701176,-0.24771083394173132
USC00411870,1985,Central,-0.27571738056010986,-0.3664142195146596,-4.518446014020704
USC00411870,1986,Central,1.1214381177557016,-0.5437164590600148,4.084807883149974
USC00411870,1987,Central,1.3186021362982672,2.6052675289731226,-0.7786895668590503
USC00411870,1988,Central,2.446352889791143,1.8024508619663635,-4.339007006857507
USC00411870,1989,Central,-3.2107670218110798,3.8705921862691355,1.6713446217596442
USC00411870,1990,Central,4.445058792924158,1.670388409836896,0.9104420454708801
USC00411870,1991,Central,-1.1347458809473068,1.8395659831662527,1.7990245918210448
USC00411870,1993,Central,-2.6467402173195325,2.254927248304213,-0.29714741943239176
USC00411870,1994,Central,-0.6137410520661462,3.772367904579255,0.7269162865899474
USC00411870,1995,Central,-0.358195913766167,4.014565400128305,1.62363631411327
USC00411870,1996,Central,1.0866421382982878,1.9588807361862095,1.8958041283335305
USC00411870,1997,Central,-3.448584972695258,0.9805906590137994,-0.4910930686642132
USC00411870,1998,Central,5.20535050164797,-2.131657280462427,-2.7611062001678945
USC00411870,1999,Central,7.9999907803037615,3.2350446203820624,1.379824053830518
USC00411870,2001,Central,1.3952767835242241,2.9622780753127955,-0.3831953965606232
USC00411875,1981,Central,0.4622648581225093,0.8266962718421098,-1.7974067999004149
USC00411875,1982,Central,0.07942196033165771,-0.3986942354736627,-1.2204325457938694
USC00411875,1983,Central,-2.8356906107251802,-2.167798756776371,-0.7329293628954545
USC00411875,1984,Central,1.260639259305691,-4.32098763432144,0.8036201716887277
USC00411875,1986,Central,0.638198577641333,-3.627881546817733,4.710994371786228
USC00411875,1987,Central,-2.376372527726531,0.6387614740790468,-0.8764206859302703
USC00411875,1988,Central,2.0950000382668605,0.3559048237603406,-2.9482290982222707
USC00411875,1989,Central,-0.4648408740760317,-1.517599447441242,0.020493207816336678
USC00411875,1990,Central,-0.5720263583417307,0.6658765261870627,3.794505280707387
USC00411875,1991,Central,-3.223025440206129,-0.4612380305827344,3.499992603924877
USC00411875,1992,Central,-2.743604010868623,2.6000475769082456,1.5590951433071751
USC00411875,1993,Central,-4.079269536170187,-1.0155972738777095,-1.7632357070101747
USC00411875,1994,Central,-1.1424867093614068,-0.8333279535009837,0.6154285169956992
USC00411875,1995,Central,-1.575145506726443,1.7223426270909812,0.7969233108003877
USC00411875,1996,Central,1.6907036726801863,-0.24082544171189113,3.2103355930417763
USC00411875,1997,Central,-5.389783859974926,0.5157036133259538,-1.3167563659248174
USC00411875,1998,Central,-0.05082335259402271,-3.2754456022241243,-1.2298093628857316
USC00411875,1999,Central,2.857375771148668,1.7222230909882725,0.45907511581906846
USC00411875,2000,Central,1.0053569112451015,-7.98360448419821,4.424092256806588
USC00411875,2001,Central,-4.238994078096226,-1.581319914437458,-2.938376163745829
USC00411875,2002,Central,-3.835781427805486,-0.6624811680155318,1.1419716805277105
USC00411875,2003,Central,-1.2696041217959646,0.09734171949704518,-2.608859584843799
USC00411875,2004,Central,-3.881496862230975,1.1497068824070453,0.6982820266894691
USC00411875,2005,Central,-0.7109032635856494,2.118669759654523,-1.7511183796594878
USC00411875,2006,Central,5.4597974969368295,-3.3207487190651506,-0.47669051522097305
USC00411875,2007,Central,-3.431214056284105,4.565003610079877,-1.4863149542295346
USC00411875,2008,Central,2.624285690090332,-2.20638547921034,0.7295963987659562
USC00411875,2009,Central,0.6157259171561975,-4.18535154488287,4.607294846027518
USC00411875,2010,Central,-2.1477788519662084,0.1792599462098181,-7.1772832143633
USC00411875,2011,Central,4.878818208072403,-10.4246235527431,-4.135315479847698
USC00411875,2012,Central,4.479305591707799,-2.4113150064953146,-1.6673187238702454
USC00411875,2013,Central,-2.0172366431659867,-3.9937281696109963,1.5350801279012387
USC00411875,2014,Central,-1.7607636452526805,-1.325577279498603,-1.5856887052404645
USC00411875,2016,Central,0.15478733487368856,1.1618874281854872,1.6285147713483497
USC00411875,2017,Central,4.130733290415122,0.00644841469379287,4.033517585566592
USC00411875,2018,Central,0.9647896256756638,-7.3869109901588885,2.0328925722351556
USC00411875,2019,Central,-0.2836138979106124,1.489257266828794,-3.7409156997424517
USC00411875,2021,Central,0.3936581165508102,6.287581416541332,-3.5279193227779473
USC00411880,2004,Gulf Coast,5.804835936281137,5.212723988154096,-0.354131628919518
USC00411880,2005,Gulf Coast,8.521987012066418,2.469088323652258,-1.3510200371495245
USC00411880,2006,Gulf Coast,9.861161718496675,2.418518434153917,2.2459928046262476
USC00411880,2007,Gulf Coast,3.7120744125918748,8.020854602051418,0.36920322440910525
USC00411880,2008,Gulf Coast,9.175073711453138,2.521098532664361,1.581919168372579
USC00411880,2009,Gulf Coast,7.646249622399353,-4.085628117412888,4.641557566279779
USC00411880,2010,Gulf Coast,2.33533248062281,5.2124748810385455,-2.216537335399863
USC00411880,2011,Gulf Coast,7.361628409791862,0.24818054725384542,-2.912783001797557
USC00411880,2012,Gulf Coast,8.869895051333586,4.298214656050618,0.6511185482052682
USC00411880,2013,Gulf Coast,2.8762173194860026,2.1388895038622167,2.9998110388541335
USC00411880,2014,Gulf Coast,1.5766433899939472,3.5472516490851476,-0.6481309485190039
USC00411880,2015,Gulf Coast,2.062727702687937,5.872663640725818,-2.0344562364012333
USC00411880,2016,Gulf Coast,7.666845821843054,4.836314592909744,0.9277446324392571
USC00411880,2017,Gulf Coast,9.427500567115004,2.3938915986918516,5.410305343021392
USC00411880,2018,Gulf Coast,3.8518637188739433,1.3807139323715418,2.3471283149853477
USC00411880,2019,Gulf Coast,4.51368794777197,3.69239948017114,-1.7923945568020017
USC00411880,2020,Gulf Coast,9.514924379162437,3.4640323573665555,0.27044297478744994
USC00411880,2021,Gulf Coast,4.97888604292018,8.584561672925204,-1.5869176593124692
USC00411903,1994,West,-1.8710716424154867,-1.5623282506773748,-2.4530325380899995
USC00411903,1995,West,0.5633846678032057,1.545169318693432,-0.3186696958966593
USC00411903,1996,West,3.791528361349421,-2.8398620469444396,-0.0899592900113717
USC00411903,1997,West,-3.569324170668949,-0.32589650999779707,-1.9256470071663188
USC00411903,1998,West,1.5007771791191118,-6.796176239657349,-2.400912112837723
USC00411903,2000,West,-0.6097185330474133,-9.119301526271663,4.179336274589176
USC00411903,2001,West,-4.145608063011693,-4.7736676636337805,-2.8138123920300586
USC00411903,2002,West,-5.964743271498136,-3.139341651957338,0.8334731695002304
USC00411903,2003,West,-2.73634975965291,-0.35089625551285764,-0.9042913564434727
USC00411903,2004,West,-4.930832413298901,-0.19820289864855312,0.9714169061640732
USC00411911,1980,Gulf Coast,5.11556199679481,-1.4436523454038337,-3.0102670016592867
USC00411911,1981,Gulf Coast,5.673523892652625,3.774256473886993,-0.043939329873303734
USC00411911,1982,Gulf Coast,4.674139752233756,-0.21200514382964286,-4.248023227185271
USC00411911,1983,Gulf Coast,1.0760077009413749,2.3380308699318206,0.18138042746659266
USC00411911,1984,Gulf Coast,6.734744239417921,3.5913859303318674,-1.5061254187447304
USC00411911,1985,Gulf Coast,2.8419074136847655,-0.7222385991531439,-4.808504333090767
USC00411911,1986,Gulf Coast,6.001107554289263,-0.31811948828655545,3.5481270797012563
USC00411911,1987,Gulf Coast,4.676094319378052,1.8309123246342267,-0.5392669815714015
USC00411911,1988,Gulf Coast,5.833696618190203,1.9614257082323618,-4.8119069467898115
USC00411911,1989,Gulf Coast,2.87634186413419,-0.331388548007304,-0.2951151297860122
USC00411911,1990,Gulf Coast,9.638997779511499,0.4404008197614573,-1.2533676397619615
USC00411911,1991,Gulf Coast,4.281433151018788,1.0433531561275515,-0.27107785400351503
USC00411911,1992,Gulf Coast,5.487378403687913,2.7932431892194316,-1.178148001028113
USC00411911,1993,Gulf Coast,5.435898796615078,1.7886393441910187,-1.8959558725609256
USC00411911,1994,Gulf Coast,7.3474224605612335,3.270375319217763,-0.7960692905070914
USC00411911,1995,Gulf Coast,8.362153185398284,1.6306187418460851,-1.3201783709493
USC00411911,1996,Gulf Coast,10.334612970388847,-0.5277119949425568,-0.6680389892219978
USC00411911,1997,Gulf Coast,3.0152375640475952,-0.27992865601747496,-2.3514430662072385
USC00411911,1998,Gulf Coast,9.347647666480285,-2.4165699106297254,0.0454833941906827
USC00411911,1999,Gulf Coast,14.01471948978704,3.1359101599954116,-0.8923899810462643
USC00411911,2000,Gulf Coast,10.253474973615653,-4.834687497371739,1.8635234690903033
USC00411911,2001,Gulf Coast,5.996484420876186,-0.5161262360804884,-1.722049134835082
USC00411911,2002,Gulf Coast,7.105835760562869,0.12417877269619026,-0.8927195331445219
USC00411911,2003,Gulf Coast,7.454315908252781,1.0114742470457543,-3.5978835961189546
USC00411911,2004,Gulf Coast,5.784524080572254,3.6671638817597056,-1.5226030235487826
USC00411911,2005,Gulf Coast,8.139447641350174,1.4163991571677244,-3.1375180390987936
USC00411911,2006,Gulf Coast,11.972126296585472,-0.11704365883583279,-0.7139067145766234
USC00411911,2007,Gulf Coast,4.776020979690841,6.028997519350231,-1.3952252828624196
USC00411911,2009,Gulf Coast,5.742657612695822,-4.068260021668877,3.8756223340255076
USC00411911,2010,Gulf Coast,2.818131130962229,3.295927041833558,-7.143938490955968
USC00411911,2011,Gulf Coast,11.366468402086156,-5.105215502186688,-5.418394043705625
USC00411911,2012,Gulf Coast,9.737372022606365,2.7631324832368307,-0.20962780957594873
USC00411911,2013,Gulf Coast,3.1640086098232274,-1.2419637463172748,0.6102888894831082
USC00411911,2015,Gulf Coast,1.9461042102675634,2.9872147784436507,-6.061486027616404
USC00411911,2016,Gulf Coast,8.83714941186166,2.462381503574825,-0.7876663181806052
USC00411911,2017,Gulf Coast,10.587663092699458,0.6296328364085255,3.536015663953762
USC00411911,2018,Gulf Coast,2.920585398592735,-2.2412836300197014,-0.35905751767411687
USC00411932,1997,Central,8.001289198194456,-0.6237729418074167,-2.513468816583476
USC00411932,1998,Central,14.906919591046147,-2.2491121402481795,0.49399475424942096
USC00411932,1999,Central,16.719958158919113,2.0006825726827415,4.6250482670972985
USC00411932,2000,Central,16.046533529060824,-5.362563551080413,4.192623545368942
USC00411934,1999,Central,4.378051128407407,0.8159436286467923,0.03809956086529098
USC00411934,2000,Central,1.6029781454270307,-7.873518808872227,4.5763936931190266
USC00411934,2001,Central,-3.2607767497088105,-1.0692891367925554,-2.432242887291949
USC00411934,2002,Central,-2.3077284174032684,-1.1604475907047487,0.5883703712398329
USC00411934,2003,Central,-0.5390906888954845,-0.7939886946653374,-1.8753773367472277
USC00411934,2004,Central,-3.1503542067267603,1.6845834235584576,0.7295147157305735
USC00411934,2005,Central,-0.7145479826752705,1.8160068201591528,-1.9165978672149535
USC00411934,2006,Central,5.604702992939039,-2.767552095212835,0.34958233530576166
USC00411934,2007,Central,-3.5065954572777542,5.626665584103229,-0.8159356547888734
USC00411934,2008,Central,2.2846892778266152,-0.4290664380550737,1.3991039824286489
USC00411934,2009,Central,1.02875495095455,-3.1278730742056027,5.707488206371401
USC00411934,2010,Central,-0.6256743744775122,2.0287075589066745,-6.389403423486094
USC00411934,2011,Central,6.686744164307058,-8.42235760959153,-3.315588913768785
USC00411934,2012,Central,5.915113957493887,-0.4539665942314599,-1.6331920517760494
